SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
2SemDragagem2030;3631;23.0;225.0;0.0;0;0;0;4;02:05;48.58;0.75;43.33;92.67;0.0;0.0;0.0;6.2;46.17;46.17;;;;;;TGG;GSA - E;;BERÇO TGG;7;22:45;7;23:55;8;05:22;9;22:50;9;22:05;9;22:50
2SemDragagem2030;3632;23.0;225.0;0.0;0;0;0;4;02:05;54.75;2.25;85.25;142.25;0.0;0.0;0.0;4.9;44.83;44.83;;;;;;TGG;GSA - E;;BERÇO TGG;10;00:20;10;01:30;10;05:39;11;23:05;;;;;;
2SemDragagem2030;3633;23.0;225.0;0.0;0;0;0;4;00:00;29.58;22.25;22.08;73.92;0.0;2.08;2.08;4.36;68.67;66.58;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;7;01:55;7;04:25;7;08:01;9;23:45;10;01:05;10;03:00
2SemDragagem2030;3634;23.0;225.0;7.75;0;0;0;4;00:01;29.58;22.08;35.0;86.67;0.0;0.0;0.0;8.91;113.42;113.42;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;7;14:45;7;16:45;8;00:54;12;10:55;;;;;;
2SemDragagem2030;3635;23.0;185.0;0.0;0;0;0;4;05:10;95.75;0.67;41.75;138.17;0.0;0.0;0.0;0.75;63.67;63.67;;;;;;VOPAK;GL;;BERÇO AL 02;9;23:20;10;01:15;10;01:15;12;17:40;;;;;;
2SemDragagem2030;3636;23.0;225.0;0.0;0;0;0;4;00:01;35.33;15.0;21.42;71.75;0.0;0.0;0.0;2.27;57.42;57.42;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;6;23:50;7;00:55;7;02:26;9;11:05;9;10:20;9;11:00
2SemDragagem2030;3637;19.0;87.9;5.0;0;0;0;4;10:25;61.83;1.0;21.75;84.58;0.0;0.08;0.08;0.83;70.92;70.83;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;7;23:00;7;23:55;7;23:59;10;23:30;10;22:50;10;23:20
2SemDragagem2030;3638;18.0;85.34;4.6;0;0;0;4;11:15;87.92;2.0;43.42;133.33;0.0;0.0;0.0;0.83;54.5;54.5;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;10;00:35;10;01:30;10;01:34;12;08:45;;;;;;
2SemDragagem2030;3639;23.0;225.0;0.0;0;0;0;5;05:08;109.08;0.92;8.75;118.75;0.0;0.0;0.0;2.94;54.08;54.08;;;;;;ADM;GSA - E;;BERÇO ARM 39;10;03:55;10;05:00;10;07:11;12;11:50;;;;;;
2SemDragagem2030;3640;23.0;185.0;0.0;0;0;0;5;03:08;75.17;2.92;41.42;119.5;0.0;0.0;0.0;1.36;65.83;65.83;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;10;02:40;10;04:25;10;05:01;12;23:00;;;;;;
2SemDragagem2030;3641;23.0;245.0;10.75;0;0;0;5;02:08;76.42;0.08;42.58;119.08;0.0;0.0;0.0;1.59;16.33;16.33;;;;;;BTP;CGC;;BERÇO BTP 1;10;01:15;10;03:05;10;03:55;10;20:10;10;19:25;10;21:10
2SemDragagem2030;3642;23.0;295.0;11.75;0;0;0;5;04:13;74.33;0.58;43.25;118.17;0.0;0.0;0.0;1.87;22.58;22.58;;;;;;BTP;CGC;;BERÇO BTP 2;10;02:25;10;04:15;10;05:22;11;03:35;;;;;;
2SemDragagem2030;3646;23.0;155.0;0.0;0;0;0;5;08:15;110.75;6.58;0.83;118.17;0.0;0.0;0.0;13.23;63.33;63.33;;;;;;CUTRALE - GL;GL;;BERÇO CUTRALE;10;06:25;10;07:30;10;19:58;12;23:35;;;;;;
2SemDragagem2030;3648;23.0;185.0;8.75;0;0;0;5;04:11;73.58;0.0;42.17;115.75;0.0;0.0;0.0;2.06;15.5;15.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;10;00:00;10;01:35;10;02:53;10;17:50;10;17:05;10;18:15
2SemDragagem2030;3649;23.0;275.0;9.75;0;0;0;5;04:11;73.83;0.0;43.42;117.25;0.0;0.0;0.0;3.75;21.67;21.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;10;01:30;10;03:10;10;06:10;11;01:35;;;;;;
2SemDragagem2030;3650;23.0;255.0;10.25;0;0;0;5;06:14;92.67;0.0;22.83;115.5;0.0;0.0;0.0;3.05;20.92;20.92;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;10;01:45;10;03:20;10;05:38;11;01:00;;;;;;
2SemDragagem2030;3652;23.0;295.0;10.75;0;0;0;5;04:09;72.67;1.17;44.92;118.75;0.0;0.0;0.0;2.25;24.25;24.25;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;10;02:55;10;04:15;10;05:45;11;05:15;;;;;;
2SemDragagem2030;3653;36.0;225.0;0.0;0;0;0;5;05:12;93.67;3.17;21.08;117.92;0.0;0.0;0.0;13.47;77.5;77.5;;;;;;DPW - CGNC;CGNC;;BERÇO DPW 4;10;03:10;10;04:45;10;17:28;13;11:00;;;;;;
2SemDragagem2030;3654;23.0;225.0;0.0;0;0;0;5;06:13;97.67;5.08;16.08;118.83;0.0;0.0;0.0;7.05;60.33;60.33;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;10;05:05;10;06:30;10;12:48;12;19:35;;;;;;
2SemDragagem2030;3655;23.0;185.0;9.25;0;0;0;5;05:14;93.25;0.0;21.5;114.75;0.0;0.0;0.0;2.4;19.25;19.25;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;10;00:00;10;01:15;10;02:54;10;21:15;10;20:30;10;21:40
2SemDragagem2030;3656;23.0;275.0;9.75;0;0;0;5;04:09;72.33;1.42;43.83;117.58;0.0;0.0;0.0;2.11;17.75;17.75;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;10;01:45;10;03:00;10;04:21;10;21:30;10;20:45;10;21:55
2SemDragagem2030;3657;23.0;305.0;11.25;0;0;0;5;05:14;93.25;2.42;22.75;118.42;0.0;0.0;0.0;2.48;23.83;23.83;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;10;03:40;10;04:55;10;06:38;11;05:30;;;;;;
2SemDragagem2030;3658;23.0;225.0;0.0;0;0;0;5;06:13;97.5;5.25;16.33;119.08;0.0;0.0;0.0;0.94;89.33;89.33;;;;;;TEAG;GSA - E;;BERÇO TEAG;10;05:20;10;06:30;10;06:41;14;00:35;;;;;;
2SemDragagem2030;3659;23.0;175.0;9.25;0;0;0;5;01:05;73.75;4.0;43.17;120.92;0.0;0.0;0.0;17.96;68.83;68.83;;;;;;TERMAG;GSM - I;;BERÇO TERMAG;10;02:00;10;02:50;10;20:02;13;00:25;;;;;;
2SemDragagem2030;3660;23.0;195.0;8.75;0;0;1;5;05:15;93.33;3.42;21.42;118.17;0.0;0.0;0.0;1.81;22.83;22.83;;;;;;TEV;RORO;;BERÇO TEV;10;03:25;10;04:45;10;05:48;11;04:20;;;;;;
2SemDragagem2030;3663;23.0;225.0;0.0;0;0;0;5;04:15;95.17;1.25;20.58;117.0;0.0;0.0;0.0;8.49;70.75;70.75;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;10;01:15;10;03:45;10;11:29;13;03:15;;;;;;
2SemDragagem2030;3664;23.0;245.0;0.0;0;0;0;5;06:12;113.58;0.0;0.17;113.75;0.0;0.0;0.0;2.82;51.08;51.08;;;;;;TRANSPETRO;GL;;BERÇO AL 01;10;00:00;10;01:55;10;03:59;12;05:45;;;;;;
2SemDragagem2030;3665;23.0;175.0;0.0;0;0;0;5;04:15;95.17;4.58;20.58;120.33;0.0;0.0;0.0;45.01;135.67;135.67;;;;;;USIMINAS;GSM - E;;BERÇO USIMINAS 3;10;04:35;10;06:55;12;03:10;15;23:20;;;;;;
2SemDragagem2030;3666;23.0;175.0;9.25;0;0;0;5;08:18;111.67;4.83;0.0;116.5;0.0;0.0;0.0;0.75;63.67;63.67;;;;;;VOPAK;GL;;BERÇO AL 03;10;04:50;10;06:25;10;06:25;12;22:50;;;;;;
2SemDragagem2030;3667;23.0;225.0;0.0;0;0;0;5;06:12;117.25;1.58;0.67;119.5;0.0;0.0;0.0;0.83;56.0;56.0;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;10;05:45;10;06:50;10;06:54;12;15:35;;;;;;
