SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
2SemDragagem2030;3625;23.0;245.0;9.75;0;0;0;4;02:05;0.0;13.0;12.67;25.67;0.0;0.0;0.0;2.59;18.25;18.25;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.2;5;03:45;5;05:00;5;06:50;6;00:00;5;23:15;6;00:25
2SemDragagem2030;3626;23.0;265.0;9.25;0;0;0;4;02:04;7.25;13.83;28.33;49.42;0.0;0.0;0.0;1.92;17.58;17.58;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;6;03:30;6;04:45;6;05:55;6;23:05;6;22:20;6;23:30
2SemDragagem2030;3627;23.0;315.0;9.75;0;0;0;4;02:04;40.42;14.17;30.67;85.25;0.0;0.0;0.0;2.79;24.08;24.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;7;15:20;7;16:35;7;18:37;8;17:25;8;16:40;8;17:50
2SemDragagem2030;3628;43.0;339.0;14.0;0;0;0;4;02:04;83.42;10.67;15.75;109.83;26.42;1.42;27.83;3.11;56.92;29.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;8;15:55;8;17:10;8;19:31;9;23:00;11;02:05;11;03:15
2SemDragagem2030;3629;23.0;225.0;0.0;0;0;0;4;00:00;22.83;30.25;34.5;87.58;0.0;1.67;1.67;1.75;81.5;79.83;;;;;;TEG;GSA - E;;BERÇO TEG;7;15:35;7;16:45;7;17:45;11;01:20;11;02:15;11;03:00
2SemDragagem2030;3630;23.0;225.0;0.0;0;0;0;4;00:01;75.83;39.17;90.33;205.33;0.0;0.0;0.0;4.91;116.0;116.0;;;;;;TES;GSA - E;;BERÇO ARM 38;12;13:25;12;14:30;12;18:39;17;11:15;;;;;;
2SemDragagem2030;3631;23.0;225.0;0.0;0;0;0;4;02:05;0.0;2.67;0.0;2.67;0.0;0.17;0.17;6.2;46.33;46.17;;;;;;TGG;GSA - E;;BERÇO TGG;4;04:45;4;05:55;4;11:22;6;04:50;6;04:15;6;05:00
2SemDragagem2030;3632;23.0;225.0;0.0;0;0;0;4;02:05;7.25;22.75;23.67;53.67;0.0;1.17;1.17;4.9;46.0;44.83;;;;;;TGG;GSA - E;;BERÇO TGG;6;07:45;6;08:55;6;13:04;8;06:30;8;06:55;8;07:40
2SemDragagem2030;3633;23.0;225.0;0.0;0;0;0;4;00:00;10.67;47.92;40.17;98.75;0.0;5.5;5.5;4.36;72.08;66.58;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;8;02:45;8;05:15;8;08:51;11;00:35;11;05:20;11;07:15
2SemDragagem2030;3634;23.0;225.0;7.75;0;0;0;4;00:01;9.67;38.92;37.92;86.5;0.0;0.0;0.0;8.91;113.42;113.42;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 1;7;14:35;7;16:35;8;00:44;12;10:45;12;10:00;12;12:25
2SemDragagem2030;3635;23.0;185.0;0.0;0;0;0;4;05:10;0.0;11.92;0.0;11.92;0.0;1.08;1.08;0.75;64.75;63.67;;;;;;VOPAK;GL;;BERÇO AL 03;4;17:05;4;19:00;4;19:00;7;11:25;7;11:45;7;13:15
2SemDragagem2030;3636;23.0;225.0;0.0;0;0;0;4;00:01;8.42;15.5;9.25;33.17;0.0;0.08;0.08;2.27;57.5;57.42;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;5;09:15;5;10:20;5;11:51;7;20:30;7;19:50;7;20:30
2SemDragagem2030;3637;19.0;87.9;5.0;0;0;0;4;10:25;0.0;1.42;0.0;1.42;0.0;0.17;0.17;0.83;71.0;70.83;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 1;4;11:50;4;12:45;4;12:49;7;12:20;7;11:45;7;12:15
2SemDragagem2030;3638;18.0;85.34;4.6;0;0;0;4;11:15;0.0;3.17;0.0;3.17;0.0;0.0;0.0;0.83;54.5;54.5;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 2;4;14:25;4;15:20;4;15:24;6;22:35;6;21:50;6;22:20
2SemDragagem2030;3639;23.0;225.0;0.0;0;0;0;5;05:08;0.0;0.0;0.33;0.33;0.0;0.75;0.75;2.94;54.83;54.08;;;;;;ADM;GSA - E;;BERÇO ARM 39;5;05:30;5;06:35;5;08:46;7;13:25;7;13:25;7;14:05
2SemDragagem2030;3640;23.0;185.0;0.0;0;0;0;5;03:08;0.0;0.0;9.67;9.67;0.0;0.0;0.0;1.36;65.83;65.83;;;;;;AGEO_TERMINAIS;GL;;BERÇO Ageo I;5;12:50;5;14:35;5;15:11;8;09:10;8;08:25;8;09:45
2SemDragagem2030;3641;23.0;245.0;10.75;0;0;0;5;02:08;7.25;16.33;9.92;33.5;0.0;2.33;2.33;1.59;18.67;16.33;;;;;;BTP;CGC;;BERÇO BTP 3;6;11:40;6;13:30;6;14:20;7;06:35;7;08:10;7;09:55
2SemDragagem2030;3642;23.0;295.0;11.75;0;0;0;5;04:13;9.08;14.25;20.42;43.75;0.0;0.0;0.0;1.87;22.58;22.58;;;;;;BTP;CGC;;BERÇO BTP 1;7;00:00;7;01:50;7;02:57;8;01:10;8;00:25;8;02:10
2SemDragagem2030;3643;43.0;339.0;14.0;0;0;0;5;04:13;53.5;4.42;0.67;58.58;9.25;0.58;9.83;3.54;37.0;27.17;;;;;;BTP;CGC;;BERÇO BTP 3;7;14:50;7;16:40;7;19:27;8;20:35;9;05:40;9;07:25
2SemDragagem2030;3645;23.0;195.0;0.0;0;0;0;5;06:20;15.83;44.58;106.42;166.83;0.0;0.0;0.0;4.56;44.08;44.08;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;12;05:10;12;06:35;12;10:23;14;03:25;14;02:40;14;03:40
2SemDragagem2030;3646;23.0;155.0;0.0;0;0;0;5;08:15;7.25;10.25;15.42;32.92;0.0;0.0;0.0;13.23;63.33;63.33;;;;;;CUTRALE - GL;GL;;BERÇO CUTRALE;6;17:10;6;18:15;7;06:43;9;10:20;9;09:35;9;10:15
2SemDragagem2030;3647;23.0;175.0;0.0;0;0;0;5;08:15;11.92;34.58;51.58;98.08;0.0;0.75;0.75;29.59;88.17;87.42;;;;;;CUTRALE - GL;GL;;BERÇO CUTRALE;9;10:20;9;11:25;10;16:15;13;03:35;13;03:35;13;04:15
2SemDragagem2030;3648;23.0;185.0;8.75;0;0;0;5;04:11;0.0;0.0;0.17;0.17;0.25;0.67;0.92;2.06;16.42;15.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;5;04:25;5;05:45;5;07:03;5;22:00;5;22:10;5;23:45
2SemDragagem2030;3649;23.0;275.0;9.75;0;0;0;5;04:11;4.67;9.92;2.67;17.25;0.0;1.67;1.67;3.75;23.33;21.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;5;21:30;5;22:50;6;01:50;6;21:15;6;22:10;6;23:45
2SemDragagem2030;3650;23.0;255.0;10.25;0;0;0;5;06:14;7.25;11.58;19.83;38.67;0.0;0.0;0.0;3.05;20.92;20.92;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;6;20:55;6;22:15;7;00:33;7;19:55;7;19:10;7;20:45
2SemDragagem2030;3651;23.0;255.0;10.25;0;0;0;5;06:14;7.25;11.58;6.42;25.25;0.0;0.0;0.0;2.09;20.0;20.0;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;6;07:30;6;09:10;6;10:30;7;05:55;7;05:10;7;06:45
2SemDragagem2030;3652;23.0;295.0;10.75;0;0;0;5;04:09;0.0;0.0;1.08;1.08;0.0;1.33;1.33;2.25;25.58;24.25;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;5;05:15;5;06:55;5;08:25;6;07:55;6;08:30;6;10:05
2SemDragagem2030;3653;36.0;225.0;0.0;0;0;0;5;05:12;0.0;0.0;7.83;7.83;0.0;0.0;0.0;13.47;77.5;77.5;;;;;;DPW - CGNC;CGNC;;BERÇO DPW 4;5;13:05;5;14:40;6;03:23;8;20:55;8;20:10;8;21:20
2SemDragagem2030;3654;23.0;225.0;0.0;0;0;0;5;06:13;23.25;30.75;31.33;85.33;4.25;0.33;4.58;7.05;64.92;60.33;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;8;19:35;8;21:05;9;03:23;11;10:10;11;14:00;11;15:05
2SemDragagem2030;3655;23.0;185.0;9.25;0;0;0;5;05:14;0.0;0.0;6.92;6.92;0.0;0.0;0.0;2.4;19.25;19.25;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;5;12:10;5;13:25;5;15:04;6;09:25;6;08:40;6;09:50
2SemDragagem2030;3656;23.0;275.0;9.75;0;0;0;5;04:09;7.25;14.33;19.42;41.0;0.0;0.17;0.17;2.11;17.92;17.75;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;6;21:10;6;22:25;6;23:46;7;16:55;7;16:20;7;17:30
2SemDragagem2030;3657;23.0;305.0;11.25;0;0;0;5;05:14;8.5;36.92;21.0;66.42;0.33;0.0;0.33;2.48;24.17;23.83;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;7;23:40;8;00:55;8;02:38;9;01:30;9;01:05;9;02:15
2SemDragagem2030;3658;23.0;225.0;0.0;0;0;0;5;06:13;12.08;11.08;14.58;37.75;0.0;0.75;0.75;0.94;90.08;89.33;;;;;;TEAG;GSA - E;;BERÇO TEAG;6;20:00;6;21:10;6;21:21;10;15:15;10;15:15;10;16:00
2SemDragagem2030;3659;23.0;175.0;9.25;0;0;0;5;01:05;7.25;17.42;15.17;39.83;0.0;0.0;0.0;17.96;68.83;68.83;;;;;;TERMAG;GSM - I;;BERÇO TERMAG;6;16:55;6;17:45;7;10:57;9;15:20;9;14:35;9;15:40
2SemDragagem2030;3660;23.0;195.0;8.75;0;0;1;5;05:15;1.25;11.17;0.0;12.42;0.0;0.0;0.0;1.81;22.83;22.83;;;;;;TEV;RORO;;BERÇO TEV;5;17:40;5;19:00;5;20:03;6;18:35;6;17:50;6;19:05
2SemDragagem2030;3661;23.0;235.0;8.25;0;0;1;5;05:13;7.25;13.25;17.75;38.25;0.0;0.75;0.75;4.19;24.5;23.75;;;;;;TEV;RORO;;BERÇO TEV;6;19:30;6;20:50;7;00:16;7;21:20;7;21:20;7;22:35
2SemDragagem2030;3662;23.0;225.0;0.0;0;0;0;5;06:12;8.42;36.25;28.83;73.5;0.0;0.0;0.0;3.51;43.5;43.5;;;;;;TGG;GSA - E;;BERÇO TGG;8;07:45;8;08:55;8;11:40;10;05:10;10;04:25;10;05:10
2SemDragagem2030;3663;23.0;225.0;0.0;0;0;0;5;04:15;13.42;38.58;47.5;99.5;0.0;0.25;0.25;8.49;71.0;70.75;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;9;07:45;9;10:15;9;17:59;12;09:45;12;09:15;12;11:10
2SemDragagem2030;3664;23.0;245.0;0.0;0;0;0;5;06:12;0.0;0.0;1.25;1.25;0.0;0.5;0.5;2.82;51.58;51.08;;;;;;TRANSPETRO;GL;;BERÇO AL 01;5;07:30;5;09:25;5;11:29;7;13:15;7;13:00;7;14:30
2SemDragagem2030;3665;23.0;175.0;0.0;0;0;0;5;04:15;0.0;0.0;9.75;9.75;0.0;0.33;0.33;45.01;136.0;135.67;;;;;;USIMINAS;GSM - E;;BERÇO USIMINAS 4;5;14:00;5;16:20;7;12:35;11;08:45;11;08:20;11;10:15
2SemDragagem2030;3666;23.0;175.0;9.25;0;0;0;5;08:18;7.25;10.17;4.92;22.33;0.58;0.58;1.17;0.75;64.83;63.67;;;;;;VOPAK;GL;;BERÇO AL 02;6;06:40;6;08:15;6;08:15;9;00:40;9;01:05;9;02:55
2SemDragagem2030;3667;23.0;225.0;0.0;0;0;0;5;06:12;23.83;19.5;21.17;64.5;0.0;0.0;0.0;0.83;56.0;56.0;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;7;22:45;7;23:50;7;23:54;10;08:35;10;07:50;10;08:30
2SemDragagem2030;3668;17.0;75.2;4.1;0;0;0;5;10:20;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.92;12.08;12.08;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 3;5;13:20;5;14:15;5;14:25;6;03:05;6;02:20;6;02:50
2SemDragagem2030;3669;23.0;225.0;0.0;0;0;0;6;08:16;14.58;19.5;0.0;34.08;0.0;0.0;0.0;3.97;55.08;55.08;;;;;;ADM;GSA - E;;BERÇO ARM 39;7;18:25;7;19:30;7;22:43;10;03:20;10;02:35;10;03:15
2SemDragagem2030;3670;36.0;225.0;0.0;0;0;0;6;10:24;0.0;0.42;0.0;0.42;0.0;0.0;0.0;0.82;100.5;100.5;;;;;;BRACELL;CGNC;;BERÇO ARM 35P2;6;10:50;6;12:05;6;12:09;10;17:20;10;16:35;10;17:25
2SemDragagem2030;3671;23.0;185.0;9.75;0;0;0;6;01:22;5.92;47.42;41.83;95.17;0.0;0.0;0.0;5.96;137.0;137.0;;;;;;BUNGE;GSA - I;;BERÇO ARM 30;10;00:35;10;01:30;10;06:42;15;19:15;15;18:30;15;19:40
2SemDragagem2030;3673;23.0;195.0;0.0;0;0;0;6;08:27;8.58;66.25;112.42;187.25;0.0;0.0;0.0;2.23;41.75;41.75;;;;;;COPESUCAR;GSA - E;;BERÇO ARM 20/21;14;03:45;14;05:10;14;06:38;15;23:40;;;;;;
2SemDragagem2030;3675;23.0;215.0;9.75;0;0;0;6;09:25;5.25;37.33;23.0;65.58;0.0;0.5;0.5;2.87;16.75;16.25;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;9;03:00;9;04:35;9;06:42;9;21:35;9;21:20;9;22:30
2SemDragagem2030;3676;23.0;215.0;9.75;0;0;0;6;09:25;1.58;37.0;6.17;44.75;0.58;0.75;1.33;2.86;17.58;16.25;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;8;06:10;8;07:45;8;09:51;9;00:45;9;01:20;9;02:30
2SemDragagem2030;3677;23.0;255.0;10.75;0;0;0;6;08:22;1.58;21.17;0.0;22.75;0.0;0.0;0.0;1.74;19.67;19.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 3;7;07:10;7;08:45;7;09:44;8;05:10;8;04:25;8;05:35
2SemDragagem2030;3678;23.0;255.0;10.75;0;0;0;6;08:21;1.33;32.17;0.0;33.5;0.0;2.0;2.0;1.48;21.33;19.33;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;7;17:55;7;19:15;7;19:58;8;15:20;8;16:35;8;18:10
2SemDragagem2030;3679;23.0;305.0;11.75;0;0;0;6;09:25;1.33;37.25;15.58;54.17;1.25;3.42;4.67;2.19;28.83;24.17;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;8;15:35;8;16:55;8;18:21;9;17:50;9;21:45;9;23:20
2SemDragagem2030;3680;23.0;295.0;12.25;0;0;0;6;10:27;5.58;36.17;39.33;81.08;0.0;0.0;0.0;2.73;24.67;24.67;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;9;19:35;9;21:15;9;23:13;10;22:40;10;21:55;10;23:30
2SemDragagem2030;3681;43.0;339.0;14.0;0;0;0;6;08:22;27.58;3.08;0.0;30.67;4.42;0.58;5.0;3.1;35.92;30.92;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;7;15:05;7;16:45;7;19:06;9;00:25;9;04:40;9;06:15
2SemDragagem2030;3682;36.0;225.0;0.0;0;0;0;6;10:26;8.17;63.5;91.67;163.33;3.08;0.92;4.0;2.75;43.67;39.67;;;;;;ELDORADO;CGNC;;BERÇO ARM 31;13;05:50;13;07:05;13;09:05;14;23:30;15;02:45;15;03:35
2SemDragagem2030;3683;23.0;225.0;0.0;0;0;0;6;09:24;36.83;34.08;60.58;131.5;0.0;1.83;1.83;2.23;57.33;55.5;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;11;20:55;11;22:20;11;23:48;14;06:35;14;07:40;14;08:40
2SemDragagem2030;3684;32.2;205.0;0.0;0;0;0;6;09:24;5.08;37.5;37.08;79.67;0.0;2.92;2.92;6.89;49.0;46.08;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 19;9;17:05;9;18:30;10;00:38;11;17:20;11;19:30;11;20:30
2SemDragagem2030;3685;23.0;185.0;10.25;0;0;0;6;05:20;0.0;1.58;0.0;1.58;0.0;0.25;0.25;2.98;78.58;78.33;;;;;;HIDROVIAS;GSM - I;;BERÇO ARM 22/23;6;06:55;6;08:00;6;10:13;9;15:05;9;14:35;9;15:55
2SemDragagem2030;3686;23.0;175.0;0.0;0;0;0;6;10:35;8.33;47.83;85.75;141.92;0.0;0.0;0.0;0.77;138.75;138.75;;;;;;NST - GL;GL;;BERÇO ARM 29;12;08:30;12;09:50;12;09:51;18;05:20;;;;;;
2SemDragagem2030;3687;23.0;185.0;9.75;0;0;0;6;11:28;0.0;8.25;0.0;8.25;0.0;3.25;3.25;1.93;22.0;18.75;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;6;19:45;6;21:00;6;22:10;7;16:30;7;19:00;7;20:10
2SemDragagem2030;3688;23.0;275.0;10.75;0;0;0;6;10:26;4.25;36.58;20.67;61.5;0.75;0.08;0.83;2.9;19.42;18.58;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;9;00:00;9;01:15;9;03:24;9;20:35;9;20:40;9;21:50
2SemDragagem2030;3689;23.0;295.0;11.75;0;0;0;6;06:19;5.92;40.75;39.42;86.08;0.0;0.0;0.0;4.75;26.08;26.08;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;9;20:25;9;21:40;10;01:40;11;00:30;10;23:45;11;00:55
2SemDragagem2030;3690;43.0;339.0;14.0;0;0;0;6;06:19;107.17;5.17;19.08;131.42;2.92;0.0;2.92;1.83;30.67;27.75;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;11;17:45;11;19:00;11;20:04;12;23:30;13;01:40;13;02:50
2SemDragagem2030;3691;23.0;225.0;0.0;0;0;0;6;07:15;30.42;36.42;50.08;116.92;1.83;0.25;2.08;2.04;82.25;80.17;;;;;;TEG;GSA - E;;BERÇO TEG;11;04:10;11;05:20;11;06:37;14;14:15;14;15:35;14;16:20
2SemDragagem2030;3693;23.0;195.0;8.75;0;0;1;6;07:21;1.33;39.25;3.25;43.83;0.0;0.0;0.0;3.15;24.17;24.17;;;;;;TEV;RORO;;BERÇO TEV;8;03:15;8;04:35;8;06:59;9;05:30;9;04:45;9;06:00
2SemDragagem2030;3694;23.0;235.0;8.75;0;0;1;6;07:21;4.92;57.0;20.92;82.83;0.0;1.08;1.08;7.67;28.33;27.25;;;;;;TEV;RORO;;BERÇO TEV;9;18:15;9;19:35;10;02:30;10;23:35;10;23:55;11;01:10
2SemDragagem2030;3695;23.0;225.0;0.0;0;0;0;6;06:18;8.67;42.42;69.92;121.0;0.0;2.17;2.17;6.94;71.33;69.17;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 3;11;07:20;11;09:50;11;16:01;14;07:45;14;09:10;14;11:05
2SemDragagem2030;3696;23.0;245.0;0.0;0;0;0;6;09:21;6.83;37.0;46.08;89.92;0.0;0.0;0.0;3.89;52.17;52.17;;;;;;TRANSPETRO;GL;;BERÇO AL 01;10;03:20;10;05:15;10;08:23;12;10:10;12;09:25;12;10:55
2SemDragagem2030;3697;23.0;185.0;0.0;0;0;0;6;08:19;1.92;36.17;0.0;38.08;0.0;0.0;0.0;1.76;31.75;31.75;;;;;;TRANSPETRO;GL;;BERÇO AL 01;7;22:25;8;00:20;8;01:20;9;08:50;9;08:05;9;09:35
2SemDragagem2030;3698;23.0;185.0;0.0;0;0;0;6;09:20;5.58;37.08;28.0;70.67;0.0;0.17;0.17;4.08;34.25;34.08;;;;;;TRANSPETRO;GL;;BERÇO AL 02;9;08:00;9;09:55;9;13:14;10;20:45;10;20:10;10;21:40
2SemDragagem2030;3699;23.0;225.0;0.0;0;0;0;6;11:27;53.17;20.83;19.08;93.08;0.0;0.0;0.0;0.9;56.0;56.0;;;;;;XXXIX;GSA - E;;BERÇO ARM 37;10;08:35;10;09:40;10;09:49;12;18:25;12;17:40;12;18:20
2SemDragagem2030;3700;17.0;82.3;4.5;0;0;0;6;20:00;0.0;0.25;0.0;0.25;0.83;0.0;0.83;0.92;49.42;48.58;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 3;6;20:15;6;21:10;6;21:20;8;22:30;8;22:35;8;23:05
2SemDragagem2030;3701;18.0;76.0;6.0;0;0;0;6;21:00;0.92;2.08;0.25;3.25;0.0;0.08;0.08;0.92;29.5;29.42;;;;;;SAIPEM;CGNC;;BERÇO SAIPEM 2;7;00:15;7;01:10;7;01:20;8;07:20;8;06:40;8;07:10
2SemDragagem2030;3702;23.0;165.0;8.25;0;0;0;7;10:26;0.0;13.5;5.67;19.17;0.0;0.0;0.0;1.08;47.0;47.0;;;;;;AGEO_TERMINAIS;GL;;BERÇO IB SP;8;05:40;8;07:05;8;07:24;10;06:50;10;06:05;10;07:45
2SemDragagem2030;3703;23.0;165.0;8.75;0;0;0;7;12:35;0.0;11.42;3.92;15.33;0.0;0.17;0.17;1.58;47.67;47.5;;;;;;AGEO_TERMINAIS;GL;;BERÇO IB BC;8;03:55;8;05:20;8;06:09;10;05:35;10;05:00;10;06:40
2SemDragagem2030;3704;23.0;215.0;9.25;0;0;0;7;09:28;0.0;8.08;0.0;8.08;0.0;0.08;0.08;4.08;18.08;18.0;;;;;;BTP;CGC;;BERÇO BTP 2;7;17:35;7;19:25;7;22:44;8;14:10;8;13:30;8;15:15
2SemDragagem2030;3705;23.0;295.0;12.75;0;0;0;7;09:28;3.5;10.42;0.0;13.92;0.25;3.08;3.33;3.68;27.67;24.33;;;;;;BTP;CGC;;BERÇO BTP 1;7;23:25;8;01:15;8;04:10;9;02:20;9;04:55;9;06:40
2SemDragagem2030;3706;43.0;339.0;14.0;0;0;0;7;09:28;17.83;4.5;7.5;29.83;27.92;1.42;29.33;3.89;56.92;27.58;;;;;;BTP;CGC;;BERÇO BTP 2;8;15:20;8;17:10;8;20:18;9;21:30;11;02:05;11;03:50
2SemDragagem2030;3707;23.0;185.0;10.25;0;0;0;7;08:33;6.42;44.83;151.92;203.17;0.0;0.0;0.0;1.91;133.0;133.0;;;;;;BUNGE;GSA - I;;BERÇO ARM 30;15;19:45;15;20:40;15;21:49;21;10:25;;;;;;
2SemDragagem2030;3711;23.0;185.0;10.25;0;0;0;7;11:31;3.67;12.75;23.67;40.08;0.0;0.08;0.08;2.37;15.83;15.75;;;;;;DPW - CGC;CGC;;BERÇO DPW 2;9;03:40;9;05:20;9;06:57;9;21:50;9;21:10;9;22:45
2SemDragagem2030;3712;23.0;185.0;10.25;0;0;0;7;12:35;4.83;11.75;41.08;57.67;0.0;0.17;0.17;2.11;15.67;15.5;;;;;;DPW - CGC;CGC;;BERÇO DPW 1;9;22:15;9;23:35;10;00:56;10;15:50;10;15:15;10;16:50
2SemDragagem2030;3713;36.0;225.0;0.0;0;0;0;7;12:33;6.92;40.83;137.17;184.92;0.0;0.0;0.0;2.61;39.58;39.58;;;;;;ELDORADO;CGNC;;BERÇO ARM 31;15;05:30;15;06:45;15;08:36;16;23:05;;;;;;
2SemDragagem2030;3714;23.0;175.0;0.0;0;0;0;7;10:29;5.75;16.75;78.17;100.67;0.0;0.0;0.0;2.25;29.33;29.33;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;11;15:10;11;16:40;11;18:10;12;22:45;12;22:00;12;23:05
2SemDragagem2030;3715;23.0;225.0;0.0;0;0;0;7;12:33;38.33;31.42;68.83;138.58;0.0;0.25;0.25;1.97;55.5;55.25;;;;;;ELEVACOES;GSA - E;;BERÇO ARM 16/17;13;07:10;13;08:40;13;09:53;15;16:40;15;16:10;15;17:15
2SemDragagem2030;3716;23.0;195.0;9.75;0;0;0;7;11:31;0.0;0.0;6.58;6.58;0.0;2.83;2.83;2.58;22.25;19.42;;;;;;SANTOSBR;CGC;;BERÇO TECON 1.1;7;18:10;7;19:25;7;21:14;8;15:35;8;17:40;8;18:50
2SemDragagem2030;3717;23.0;255.0;11.25;0;0;0;7;12:32;5.67;13.75;63.08;82.5;0.0;0.0;0.0;2.49;18.17;18.17;;;;;;SANTOSBR;CGC;;BERÇO TECON 3;10;23:05;11;00:20;11;02:04;11;19:15;11;18:30;11;19:40
2SemDragagem2030;3718;43.0;339.0;14.0;0;0;0;7;11:31;69.5;4.5;11.92;85.92;5.67;0.17;5.83;3.93;35.75;29.92;;;;;;SANTOSBR;CGC;;BERÇO TECON 2;11;01:30;11;02:45;11;05:55;12;09:25;12;14:30;12;15:40
2SemDragagem2030;3719;23.0;225.0;0.0;0;0;0;7;11:32;22.58;12.25;43.08;77.92;1.42;0.0;1.42;2.85;92.67;91.25;;;;;;TEAG;GSA - E;;BERÇO TEAG;10;17:30;10;18:40;10;20:46;14;14:40;14;15:20;14;16:05
2SemDragagem2030;3720;23.0;175.0;10.75;0;0;0;7;13:38;3.33;10.67;36.33;50.33;0.0;3.42;3.42;7.72;62.0;58.58;;;;;;TERMAG;GSM - I;;BERÇO TERMAG;9;16:00;9;16:50;9;23:48;12;04:10;12;06:50;12;07:55
2SemDragagem2030;3721;23.0;225.0;0.0;0;0;0;7;11:32;4.83;14.5;50.33;69.67;0.0;0.67;0.67;3.58;44.17;43.5;;;;;;TGG;GSA - E;;BERÇO TGG;10;09:15;10;10:25;10;13:14;12;06:40;12;06:35;12;07:20
2SemDragagem2030;3722;23.0;225.0;0.0;0;0;0;7;12:32;4.67;9.42;8.83;22.92;0.0;0.0;0.0;3.44;65.25;65.25;;;;;;TGRAO;GSA - E;;BERÇO OUT 2;8;11:30;8;12:50;8;15:31;11;06:50;11;06:05;11;07:00
2SemDragagem2030;3723;23.0;225.0;0.0;0;0;0;7;12:33;9.17;37.58;84.08;130.83;0.0;0.25;0.25;4.77;67.25;67.0;;;;;;TIPLAM - GSA - E;GSA - E;;BERÇO TIPLAM 2;12;23:25;13;01:55;13;05:56;15;21:40;15;21:10;15;23:05
2SemDragagem2030;3724;23.0;225.0;10.25;0;0;0;7;12:32;4.92;13.5;52.5;70.92;0.0;0.75;0.75;3.17;108.42;107.67;;;;;;TIPLAM - GSM - I;GSM - I;;BERÇO TIPLAM 4;10;11:30;10;13:30;10;15:55;15;01:55;15;01:55;15;04:20
2SemDragagem2030;3725;23.0;175.0;0.0;0;0;0;7;13:33;5.75;10.75;71.25;87.75;0.0;1.08;1.08;3.34;34.42;33.33;;;;;;TRANSPETRO;GL;;BERÇO AL 02;11;05:20;11;07:15;11;09:50;12;17:20;12;17:40;12;19:10
